artist_hotttnesss,artist_familiarity,bars_conf_mean,bars_conf_var,beats_conf_mean,beats_conf_var,duration,end_of_fade_in,key,key_conf,loudness,mode,mode_conf,sections_conf_mean,sections_conf_var,segments_conf_mean,segments_conf_var,segments_loudness_max_mean,segments_loudness_max_var,segments_loudness_max_time_mean,segments_loudness_max_time_var,segments_pitches_mean,segments_pitches_var,segments_timbre_mean,segments_timbre_var,start_of_fade_out,tatums_conf_mean,tatums_conf_var,tempo,time_sign,time_sign_conf,year,folk rock,classic,indie,metal,female vocalist,pop,united states,rap,ambient,alternative,hard rock,electronic,blues,folk,classic rock,alternative rock,90s,pop rock,indie rock,electronica,easy listening,r&b,house,80s,electro,ballad,reggae,latin,jazz,guitar,techno,germany,singer-songwriter,world,hardcore,downtempo,funk,soundtrack,country,punk,soul,vocal,disco,instrumental,male vocalist,american,hip hop,rock,acoustic,experimental,song_hotttnesss
0.393457111376,0.705491779875,0.131705479452,0.00668328996998,0.546569160998,0.0254734379605,282.38322,0.0,10,0.307,-6.022,0,0.405,0.650857142857,0.0997244081633,0.589883703704,0.0639883946233,-8.85893925926,24.0020033726,0.0523156,0.0012633965759,0.485432283951,0.094715338501,5.47883037037,1175.52269691,280.189,0.332360906516,0.0185864164887,94.31,3,0.694,2006,0.0,0.0,0.0,0.0,0.0,0.706306170254,0.0,0.90081264158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845107881999,0.0,0.0,0.0,0.0,0.829032134317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,
0.556477414707,0.833590335097,0.0952540983607,0.0172529764176,0.428068965517,0.0251088390571,190.74567,2.119,6,0.713,-5.718,0,0.701,0.3817,0.14653281,0.800906542056,0.053377972574,-9.63815070093,37.1198817144,0.0583670911215,0.00107503791525,0.436877920561,0.098354421039,0.343756814642,1469.88178474,181.748,0.69945786802,0.0229490847731,155.08,4,0.846,2003,0.0,0.329679114228,0.0,0.0,0.0,0.0,0.0,0.859621021812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423122347306,0.0,0.0,0.449167281063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862982495564,0.323431993851,0.0,0.0,2,
0.426009300484,0.595645308494,0.109459770115,0.00268261619765,0.457319727891,0.0222912243047,243.17342,0.195,11,0.144,-8.081,0,0.407,0.4942,0.09279316,0.712522212909,0.0674286904119,-12.8567225482,36.8619851812,0.0447096563286,0.00053100881321,0.403605616094,0.104678305344,4.90387636211,1301.05156264,229.959,0.678179003021,0.0141394294383,110.706,5,0.992,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.664481999268,0.0,0.626916120088,0.0,0.0,0.639757888532,0.0,0.577875441365,0.0,0.663217022116,0.0,0.0,0.0,0.0,0.755670609675,0.0,0.0,0.626916073771,0.673754609813,0.0,0.972874507778,0.577875303575,0.64741770112,0.0,0.0,0.577875337941,0.708118830531,0.577875205413,0.0,0.698006862479,0.677216213044,0.0,0.577875574464,0.0,0.577874629013,0.0,0.724729439352,0.0,0.685184561038,0.0,0.734728474982,0.602330221939,0.0,0.639757817392,2,
0.515325300572,0.858270677796,0.17975,0.0675423669872,0.304581875994,0.0208644022788,231.94077,0.0,4,0.091,-3.387,0,0.168,0.557727272727,0.105583652893,0.600152331606,0.0820185933754,-7.20868704663,22.7898134958,0.0530456476684,0.00159206788282,0.446968134715,0.100848028432,7.06662115717,1723.172204,224.641,0.272457074722,0.0254284945803,161.739,4,0.342,2004,0.0,0.3775374523,0.0,0.0,0.0,0.430852805972,0.0,0.99610556354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360556305259,0.0,0.0,0.0,0.0,0.0,0.378364683133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,
0.376556981046,0.597113362831,0.0876638655462,0.0124216349128,0.637345114345,0.0265137353659,245.73342,0.247,7,0.528,-8.997,1,0.615,0.604363636364,0.0556569586777,0.635061573546,0.0779886438712,-12.5261870011,45.0882718145,0.0532082668187,0.00125031575526,0.333066324591,0.089652636232,4.16945885595,911.954635673,230.534,0.524272066459,0.0211022977348,120.172,4,0.905,1993,0.969538269655,0.0,0.0,0.0,0.747313010823,0.711668151537,0.0,0.0,0.618101210277,0.0,0.0,0.618101387971,0.0,0.69049450946,0.0,0.0,0.0,0.778475758176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90430222878,0.0,0.0,0.0,0.0,0.0,0.0,0.713467707388,0.618099978847,0.0,0.794833092797,0.0,0.0,0.618099514366,0.0,0.618101071846,0.61810073453,0.0,0.0,0.0,0.0,0.0,0.827691666267,0.762887091055,0.0,2,
0.395352792495,0.450053568333,0.117633027523,0.0443948378083,0.245125,0.0200335290179,251.79383,0.309,2,0.292,-12.378,1,0.349,0.712375,0.043218734375,0.53646835443,0.0752085871541,-14.5992676311,16.4870971309,0.0504855786618,0.00196819772014,0.392744273659,0.0912120150742,-1.23239798071,964.109769475,245.023,0.144300558659,0.0195485320109,108.153,4,0.74,2010,0.914372955988,0.0,0.0,0.0,0.832629285672,0.737578072182,0.0,0.0,0.0,0.0,0.0,0.691082238369,0.0,0.784075532492,0.0,0.0,0.0,0.0,0.0,0.0,0.958263233127,0.0,0.0,0.0,0.0,0.0,0.908378830845,0.764772939357,0.842083260122,0.0,0.0,0.0,0.813109345231,0.737571449705,0.0,0.0,0.840366133785,0.0,0.737575097343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727831444694,0.691059126431,0.0,2,
0.272471255916,0.366678331092,0.0979803921569,0.014697568243,0.201878345499,0.0219572260761,156.05506,0.0,2,0.479,-11.956,1,0.492,0.719571428571,0.0720296734694,0.599459882583,0.095729676962,-16.7909980431,38.8023557593,0.0687793542074,0.00242208906279,0.309039302022,0.0810234333869,6.31491992825,3343.69258153,148.364,0.160726277372,0.00729960755767,165.142,4,0.909,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910616703035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906677444941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,
0.40565775815,0.537950519088,0.28631875,0.0277975921484,0.436773388773,0.0483599340943,232.202,2.694,9,0.18,-5.551,0,0.402,0.594,0.0514846,0.438066189624,0.072447915118,-9.01416100179,64.2692504464,0.0658742397138,0.00800980232854,0.277160107335,0.0866955116346,-0.354563506261,1292.01257451,215.232,0.16306867846,0.0144297913291,131.915,3,1.0,2002,0.0,0.0,0.590809756145,0.629418334882,0.0,0.0,0.645116657495,0.705778013791,0.552197364513,0.613393387444,0.863242282429,0.552194643831,0.0,0.0,0.0,0.719889107322,0.552195662711,0.0,0.64992196335,0.633686148727,0.0,0.0,0.0,0.552175430504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55220024634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624892845756,0.552188973479,0.541951832402,0.811701426711,0.0,0.552193108089,2,
0.551552455156,0.749796959401,0.119048192771,0.021628033822,0.239134932534,0.0237061706988,298.57914,3.129,4,0.23,-5.899,1,0.37,0.4667,0.14454981,0.388010067114,0.053681242628,-7.5396196868,20.6180736406,0.0516413310962,0.00350662473413,0.4167400261,0.0758754062204,6.15674310216,880.762583666,287.126,0.124782608696,0.0112434684831,135.314,4,0.118,1991,0.0,0.535795432203,0.516927648276,0.451587927909,0.0,0.412514857951,0.0,0.0,0.0,0.883345272391,0.0,0.0,0.0,0.0,0.591608682988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588036214151,0.0,0.0,0.0,0.0,0.351060398103,0.0,0.0,0.0,0.0,0.47718314773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919765143874,0.526947051585,0.397776810771,2,
0.467885511383,0.691850736596,0.254302670623,0.0214749469662,0.254302670623,0.0214749469662,237.00853,0.131,7,0.49,-9.664,1,0.553,0.425727272727,0.0736107438017,0.326929181929,0.0457322953511,-10.7224615385,6.47904161604,0.0790581074481,0.00479271024831,0.362718457468,0.0933802521339,-0.337368030118,811.059282167,232.24,0.0721337958375,0.0120419830898,85.744,1,1.0,2005,0.0,0.0,0.86159920772,0.0,0.0,0.412946330319,0.0,0.0,0.325345438877,0.0,0.0,0.855225705903,0.0,0.286872333067,0.0,0.0,0.0,0.0,0.0,0.821724103863,0.0,0.0,0.0,0.0,0.442246363878,0.0,0.0,0.0,0.410189005226,0.336695261424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441132963984,0.0,0.0,0.0,0.0,0.0,0.325039930002,0.0,0.0,0.0,0.339677390963,0.0,0.363066589916,2,
0.354369615807,0.619530991124,0.0991333333333,0.0136352414815,0.600725092251,0.0336864797763,258.89914,0.193,3,0.479,-5.811,1,0.286,0.6182,0.09904736,0.513338357197,0.0781910724021,-8.57441446873,48.2572242171,0.036629706104,0.0011257727596,0.412379992464,0.0908438500167,13.894228523,1989.57655789,252.54,0.289777675277,0.0665856120108,124.998,4,0.225,2005,1.0,0.0,0.0,0.0,0.0,0.696721947597,0.0,0.733730845584,0.70890826572,0.621013048194,0.743988901282,0.794573695657,0.788182124897,0.854571185334,0.758108885586,0.0,0.0,0.788732878901,0.0,0.0,0.0,0.0,0.621012903408,0.0,0.738314421996,0.0,0.0,0.621011233416,0.743947390919,0.0,0.0,0.0,0.0,0.828903181171,0.0,0.855879970619,0.742549434033,0.0,0.826420328325,0.0,0.0,0.0,0.0,0.681010329509,0.0,0.0,0.573106858294,0.852389380487,0.621007732475,0.621011475016,3,
0.60172975571,0.821697316739,0.166555066079,0.0266254452056,0.431419037199,0.0191333353487,334.75873,0.0,11,0.006,-6.893,0,0.386,0.565066666667,0.0844600622222,0.661280761387,0.0775016907176,-10.938210741,51.2739379447,0.0368022909585,0.000845015935676,0.388990652617,0.0906428429332,-4.1841903467,1284.07959451,310.578,0.530123085339,0.0259931582636,166.03,4,0.0,2005,0.0,0.0,0.305367538169,0.734714737882,0.0,0.377573268486,0.0,0.424351363651,0.0,0.377547553438,0.435177904697,0.408648051726,0.0,0.0,0.0,0.415582554574,0.0,0.0,0.40650565732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446106850089,0.0,0.0,0.0,0.0,0.328023520104,0.0,0.0,0.44458943247,0.0,0.358163433943,0.304273035718,0.0,0.0,0.425223184783,0.0,0.0,0.428015908131,0.806092989473,0.0,0.734731746357,2,
0.460875113449,0.520002445239,0.0960175438596,0.0130428125577,0.522095791001,0.0310529893727,415.50322,0.514,9,0.659,-7.763,0,0.502,0.437866666667,0.100395182222,0.732776437848,0.0735579398159,-10.780596475,31.8719665719,0.0494623747681,0.00105199201607,0.382250618429,0.10592945613,-5.31933379716,1798.60796873,402.303,0.544884573503,0.0226319605424,100.017,4,0.957,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854004960356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,
0.509878707853,0.731065755711,0.115408759124,0.0193142708722,0.519318181818,0.0372897805785,235.65016,0.415,2,0.659,-6.322,1,0.678,0.543666666667,0.131347333333,0.531686346863,0.067018830281,-9.01929151292,31.0196757145,0.0455602829028,0.00131701111419,0.320784542845,0.0947612592363,8.01207349323,831.256124448,224.729,0.316386012716,0.018961826471,142.893,4,0.009,1997,0.780021187018,0.0,0.628475678336,0.0,0.0,0.678492311285,0.0,0.0,0.0,0.67019173809,0.0,0.628475679379,0.704720948819,0.628475608613,0.761224071395,0.804374950613,0.67019162765,0.799850902822,0.726805652805,0.0,0.778252198449,0.0,0.596918177115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67973750919,0.0,0.0,0.0,0.698236456022,0.738427292023,0.628475748282,0.671054675087,0.0,0.0,0.778252198449,0.596918254091,0.68790385918,0.628475450243,0.0,0.75824696219,0.660032654584,0.0,2,
0.310317337238,0.501368343197,0.175370689655,0.0367500263823,0.488404710921,0.0612304593354,187.76771,0.0,1,1.0,-2.863,1,0.856,0.633444444444,0.0688171358025,0.484978571429,0.0655763209694,-4.68643333333,14.1770668217,0.063565952381,0.00665861019124,0.248574801587,0.0829691825,1.16493789683,891.177928328,179.734,0.122105995717,0.00795498555292,156.202,4,0.881,2002,0.0,0.0,0.660077071924,0.646612799429,0.0,0.562987219199,0.0,0.784588656953,0.0,0.660076904044,0.0,0.0,0.0,0.0,0.0,0.0,0.646612099106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716589140661,0.0,0.0,0.604783990378,0.0,0.0,0.0,0.0,0.64661411455,0.0,0.0,0.750494557238,0.562980242811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775705612857,0.750769369388,0.562971610392,0.0,3,
0.43497603179,0.651039380171,0.0682672413793,0.00551869582342,0.692832976445,0.0265759035806,258.2722,1.048,3,0.614,-7.178,1,0.597,0.563333333333,0.0681533888889,0.500235714286,0.0630364270918,-9.74225204082,23.7931899191,0.0452562959184,0.00133984216352,0.39036037415,0.0833855284638,1.10992695578,956.832714015,245.806,0.388353319058,0.00914621135408,109.993,4,0.626,1990,0.0,0.0,0.0,0.699793245215,0.0,0.699793660941,0.800222690877,0.0,0.0,0.0,0.997122307896,0.79098556021,0.0,0.0,0.952288325613,0.847393376503,0.699792557502,0.873804494165,0.0,0.0,0.0,0.0,0.790985289049,0.762041396636,0.0,0.948326016179,0.0,0.0,0.898321413132,0.0,0.0,0.0,0.802865748624,0.0,0.0,0.0,0.825888613465,0.0,0.699790720415,0.0,0.0,0.0,0.0,0.0,0.773754578786,0.699793529424,0.0,0.894604892203,0.699791158619,0.0,2,
0.376325960229,0.558481252978,0.127435897436,0.0227664510191,0.0,0.0,115.82649,0.206,0,0.661,-15.304,1,0.696,0.71975,0.1091681875,0.682242021277,0.105036337702,-19.9286170213,48.0377480661,0.0667267287234,0.00397011414222,0.316271941489,0.0899986651879,2.61934596631,1850.50747546,110.434,0.230224683544,0.0163516552135,171.743,4,0.0,2001,0.0,0.0,0.0,0.0,0.79402673881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757107914381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870054023571,0.0,0.714070150066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,
0.347104737833,0.259632927295,0.0980172413793,0.00960574108205,0.23018220339,0.0209020727341,123.24526,0.206,3,0.542,-10.844,0,0.522,0.660714285714,0.0437822040816,0.408951807229,0.0772313049064,-15.5451114458,45.2161840207,0.0824898192771,0.00521258931804,0.416886797189,0.0772518483799,1.92071962851,1375.93489003,109.912,0.252008492569,0.0165598045988,120.381,4,0.854,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904391292607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,
0.31178940576,0.39271030279,0.255063106796,0.0304989620369,0.409627009646,0.0289134846724,266.34404,0.392,1,0.61,-6.31,1,0.647,0.558846153846,0.0708922840237,0.420557377049,0.0616937967989,-8.70137431694,14.9687621067,0.0495157650273,0.00278895859873,0.378127428658,0.0954535459204,11.0416878415,1289.27521339,260.487,0.142404819277,0.0101612096153,143.267,3,0.973,1994,0.0,0.0,0.546048656314,0.0,0.0,0.0,0.0,0.0,0.0,0.54604827479,0.0,0.77280714674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66108074009,0.0,0.0,0.0,0.0,0.0,0.695701223087,0.63224380306,0.0,0.0,0.731657168048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706486145763,3,
0.367071449289,0.585161206739,0.139494505495,0.0274996675522,0.346426229508,0.0400062063065,191.92118,3.204,3,0.794,-10.001,1,0.871,0.612571428571,0.127010816327,0.36831396648,0.0411084321513,-12.5883664804,43.4496292802,0.0607131396648,0.00140641371204,0.372720018622,0.0847778258004,5.23340335196,857.657896404,175.09,0.105045081967,0.00366172747581,234.334,4,0.0,2007,0.891073282062,0.0,0.0,0.668652024952,0.791677199275,0.668652182475,0.0,0.0,0.0,0.668651838262,0.0,0.668652297898,0.0,0.929104884168,0.0,0.774382898538,0.0,0.0,0.765673771826,0.0,0.0,0.0,0.0,0.0,0.0,0.91099288424,0.0,0.0,0.754808985796,0.0,0.0,0.0,0.0,0.890271095163,0.0,0.0,0.0,0.803164630982,0.890271126059,0.0,0.0,0.0,0.0,0.668651205834,0.0,0.0,0.0,0.775616282065,0.70698571725,0.0,3,
